index,conversation_id,conversation_type,sender_type,content,timestamp,police_llm_model,victim_llm_model,turn_count,profile_id,scam_details,rag_invoked,rag_suggestions,rag_upsert,user_profile,initial_profile,retrieved_strategies,upserted_strategy,communication_appropriateness_rating
11,1,autonomous,victim,She say Lazada for ticket. I no know more. I just want my money back!,2025-09-17T00:50:09.640246,qwen2.5:7b,gpt-4o-mini,5,1,,,,,,,,,
12,1,autonomous,police,"I understand how distressing this is. Let's focus on what we can gather from your conversation with jonesstephanie. Could you provide any additional details about the transaction, such as the amount of money you transferred?",2025-09-17T00:50:51.920047,qwen2.5:7b,gpt-4o-mini,5,1,"{""scam_incident_date"": ""2025-02-08"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""WHATSAPP"", ""scam_communication_platform"": ""WHATSAPP"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""UOB, CITIBANK, LAZADA, CIMB, DBS"", ""scam_beneficiary_identifier"": """", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": """", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On February 8, I saw a concert ticket listing on Lazada and contacted the seller jonesstephanie via WhatsApp. After making a bank transfer, I did not receive any tickets.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary platform: UOB, CITIBANK, LAZADA, CIMB, DBS"", ""scam url link"", ""type of item being sold: concert ticket, attraction ticket""]}",false,"{""tech_literacy"": {""score"": 0.0078125, ""level"": ""low"", ""confidence"": 0.871875}, ""language_proficiency"": {""score"": 0.0078125, ""level"": ""low"", ""confidence"": 0.8359375}, ""emotional_state"": {""score"": 0.0078125, ""level"": ""distressed"", ""confidence"": 0.89375}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
13,1,autonomous,victim,I pay $552.84 to HSBC account 18196001. I no get ticket! Money gone!,2025-09-17T00:50:53.685765,qwen2.5:7b,gpt-4o-mini,6,1,,,,,,,,,
14,1,autonomous,police,"Thank you for providing that information. Based on what you've shared, let's summarize the details so far: The incident occurred on February 8, and you communicated with a seller named jonesstephanie via WhatsApp regarding concert tickets listed on Lazada. You made a bank transfer of $552.84 to an HSBC account number 18196001 but did not receive the tickets. Is there anything else you can recall about this interaction that might help us better understand what happened?",2025-09-17T00:51:38.534235,qwen2.5:7b,gpt-4o-mini,6,1,"{""scam_incident_date"": ""2025-02-08"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""WHATSAPP"", ""scam_communication_platform"": ""WHATSAPP"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""UOB, CITIBANK, LAZADA, CIMB, DBS"", ""scam_beneficiary_identifier"": """", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": """", ""scam_url_link"": """", ""scam_amount_lost"": 552.84, ""scam_incident_description"": ""On February 8, I saw a concert ticket listing on Lazada and contacted the seller jonesstephanie via WhatsApp. After making a bank transfer of $552.84 to an HSBC account number 18196001, I did not receive any tickets.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""seller moniker"", ""transaction type: bank transfer"", ""beneficiary platform"", ""beneficiary account identifier""]}",false,"{""tech_literacy"": {""score"": 0.00390625, ""level"": ""low"", ""confidence"": 0.8859375}, ""language_proficiency"": {""score"": 0.00390625, ""level"": ""low"", ""confidence"": 0.84296875}, ""emotional_state"": {""score"": 0.00390625, ""level"": ""distressed"", ""confidence"": 0.921875}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
15,1,autonomous,victim,I no know more. I just want my money back! I scared! Help!,2025-09-17T00:51:40.044365,qwen2.5:7b,gpt-4o-mini,7,1,,,,,,,,,
16,1,autonomous,police,"I'm here to help, take your time. Let's summarize the details we have so far: The incident occurred on February 8, and you communicated with a seller named jonesstephanie via WhatsApp regarding concert tickets listed on Lazada. You made a bank transfer of $552.84 to an HSBC account number 18196001 but did not receive the tickets. Is there anything else you can recall about this interaction that might help us better understand what happened? If you're satisfied with this, please proceed to submit the report.",2025-09-17T00:52:24.268609,qwen2.5:7b,gpt-4o-mini,7,1,"{""scam_incident_date"": ""2025-02-08"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""WHATSAPP"", ""scam_communication_platform"": ""WHATSAPP"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""HSBC"", ""scam_beneficiary_identifier"": ""18196001"", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": """", ""scam_url_link"": """", ""scam_amount_lost"": 552.84, ""scam_incident_description"": ""On February 8, I saw a concert ticket listing on Lazada and contacted the seller jonesstephanie via WhatsApp. After making a bank transfer of $552.84 to an HSBC account number 18196001, I did not receive any tickets.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary bank platform"", ""beneficiary account identifier""]}",false,"{""tech_literacy"": {""score"": 0.001953125, ""level"": ""low"", ""confidence"": 0.8929687500000001}, ""language_proficiency"": {""score"": 0.001953125, ""level"": ""low"", ""confidence"": 0.846484375}, ""emotional_state"": {""score"": 0.001953125, ""level"": ""distressed"", ""confidence"": 0.9359375}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
17,1,autonomous,victim,I think that’s everything. I just want my money back! Help!,2025-09-17T00:52:25.455584,qwen2.5:7b,gpt-4o-mini,8,1,,,,,,,,,
18,1,autonomous,police,"I'm here to help, take your time. Let's summarize the details we have so far: The incident occurred on February 8, and you communicated with a seller named jonesstephanie via WhatsApp regarding concert tickets listed on Lazada. You made a bank transfer of $552.84 to an HSBC account number 18196001 but did not receive the tickets. If you're satisfied with this, please proceed to submit the report.",2025-09-17T00:53:11.287106,qwen2.5:7b,gpt-4o-mini,8,1,"{""scam_incident_date"": ""2025-02-08"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""WHATSAPP"", ""scam_communication_platform"": ""WHATSAPP"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""HSBC"", ""scam_beneficiary_identifier"": ""18196001"", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": """", ""scam_url_link"": """", ""scam_amount_lost"": 552.84, ""scam_incident_description"": ""On February 8, I saw a concert ticket listing on Lazada and contacted the seller jonesstephanie via WhatsApp. After making a bank transfer of $552.84 to an HSBC account number 18196001, I did not receive any tickets.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""seller moniker"", ""communication platform: WHATSAPP"", ""beneficiary bank account number"", ""transaction type: BANK TRANSFER"", ""product type being sold""]}",false,"{""tech_literacy"": {""score"": 0.0009765625, ""level"": ""low"", ""confidence"": 0.896484375}, ""language_proficiency"": {""score"": 0.0009765625, ""level"": ""low"", ""confidence"": 0.8482421874999999}, ""emotional_state"": {""score"": 0.0009765625, ""level"": ""distressed"", ""confidence"": 0.91796875}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
19,2,autonomous,victim,I need help. I see something on Carousell. I buy iPhone. Money gone. No phone. No talk from seller.,2025-09-17T00:53:23.667940,qwen2.5:7b,gpt-4o-mini,0,2,,,,,,,,,
20,2,autonomous,police,"I'm sorry to hear about this, and thank you for sharing. Can you please tell me the date when this incident occurred? Also, do you know the name of the seller or any other details about them?",2025-09-17T00:53:56.510291,qwen2.5:7b,gpt-4o-mini,0,2,"{""scam_incident_date"": """", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": """", ""scam_communication_platform"": """", ""scam_transaction_type"": """", ""scam_beneficiary_platform"": """", ""scam_beneficiary_identifier"": """", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": """", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""I bought an iPhone on Carousell and transferred money, but did not receive the phone or any communication from the seller.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""seller moniker"", ""communication platform used"", ""beneficiary bank account identifier"", ""transaction type"", ""approach platform""]}",false,"{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
21,2,autonomous,victim,"It was on June 22, 2025. Seller name is 'alexa83'. I no get phone. No talk from them after I pay.",2025-09-17T00:53:58.670742,qwen2.5:7b,gpt-4o-mini,1,2,,,,,,,,,
22,2,autonomous,police,"Thank you for providing that information. Could you please share the contact details of the seller, such as their phone number or email address? This will help us better understand what happened.",2025-09-17T00:54:33.221794,qwen2.5:7b,gpt-4o-mini,1,2,"{""scam_incident_date"": ""2025-06-22"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""CAROUSELL"", ""scam_communication_platform"": """", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": """", ""scam_beneficiary_identifier"": """", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": ""alexa83"", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On June 22, 2025, I bought an iPhone on Carousell from a seller named 'alexa83' and transferred money but did not receive the phone or any communication from the seller.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary bank platform"", ""beneficiary account identifier""]}",false,"{""tech_literacy"": {""score"": 0.125, ""level"": ""low"", ""confidence"": 0.6499999999999999}, ""language_proficiency"": {""score"": 0.125, ""level"": ""low"", ""confidence"": 0.625}, ""emotional_state"": {""score"": 0.125, ""level"": ""distressed"", ""confidence"": 0.8}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
23,2,autonomous,victim,"I no have phone number or email. I just talk on Carousell. I no know how to find them now. I pay money, but no phone, no talk.",2025-09-17T00:54:36.311427,qwen2.5:7b,gpt-4o-mini,2,2,,,,,,,,,
24,2,autonomous,police,"I understand this is frustrating. Let's fill in the gaps. Could you please provide any other details about the seller or the transaction? For example, did they mention a specific bank account number where you should transfer the money?",2025-09-17T00:55:12.712643,qwen2.5:7b,gpt-4o-mini,2,2,"{""scam_incident_date"": ""2025-06-22"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""CAROUSELL"", ""scam_communication_platform"": """", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": """", ""scam_beneficiary_identifier"": """", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": ""alexa83"", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On June 22, 2025, I bought an iPhone on Carousell from a seller named 'alexa83' and transferred money but did not receive the phone or any communication from the seller.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary bank platform"", ""beneficiary account identifier""]}",false,"{""tech_literacy"": {""score"": 0.0625, ""level"": ""low"", ""confidence"": 0.6749999999999999}, ""language_proficiency"": {""score"": 0.0625, ""level"": ""low"", ""confidence"": 0.7375}, ""emotional_state"": {""score"": 0.0625, ""level"": ""distressed"", ""confidence"": 0.8500000000000001}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
25,2,autonomous,victim,"Yes, I pay to GXS account 63794026. I no know what that is. I just follow what seller say. I give money, but no phone come. I no understand why.",2025-09-17T00:55:28.948664,qwen2.5:7b,gpt-4o-mini,3,2,,,,,,,,,
26,2,autonomous,police,"Thank you for providing more details. Based on your description, the scammer asked you to transfer the money to a specific bank account. Could you please confirm if there was any other information or instructions given by the seller that might help us identify them better?",2025-09-17T00:56:08.503438,qwen2.5:7b,gpt-4o-mini,3,2,"{""scam_incident_date"": ""2025-06-22"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""CAROUSELL"", ""scam_communication_platform"": ""CAROUSELL"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""GXS"", ""scam_beneficiary_identifier"": ""63794026"", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": ""alexa83"", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On June 22, 2025, I bought an iPhone on Carousell from a seller named 'alexa83' and transferred money to their GXS account number 63794026 but did not receive the phone or any communication from the seller.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary platform"", ""beneficiary identifier"", ""approach platform: CAROUSELL"", ""communication platform"", ""type of item being sold""]}",false,"{""tech_literacy"": {""score"": 0.03125, ""level"": ""low"", ""confidence"": 0.7625}, ""language_proficiency"": {""score"": 0.03125, ""level"": ""low"", ""confidence"": 0.71875}, ""emotional_state"": {""score"": 0.03125, ""level"": ""distressed"", ""confidence"": 0.875}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
27,2,autonomous,victim,I no get more info. Seller just say pay first. I no understand why. I just want my money back. I no know what to do now.,2025-09-17T00:56:09.745455,qwen2.5:7b,gpt-4o-mini,4,2,,,,,,,,,
28,2,autonomous,police,"I'm sorry you're going through this, and it's completely understandable that you feel frustrated. Let's focus on getting your money back. Could you please confirm if the seller mentioned any specific product type or item being sold? This might help us understand more about what was advertised.",2025-09-17T00:56:49.746037,qwen2.5:7b,gpt-4o-mini,4,2,"{""scam_incident_date"": ""2025-06-22"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""CAROUSELL"", ""scam_communication_platform"": ""CAROUSELL"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""GXS"", ""scam_beneficiary_identifier"": ""63794026"", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": ""alexa83"", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On June 22, 2025, I bought an iPhone on Carousell from a seller named 'alexa83' and transferred money to their GXS account number 63794026 but did not receive the phone or any communication from the seller. The seller only asked for payment without providing additional details.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary platform"", ""beneficiary identifier"", ""approach platform: CAROUSELL"", ""communication platform: TELEGRAM/WHATSAPP"", ""product type being sold""]}",false,"{""tech_literacy"": {""score"": 0.015625, ""level"": ""low"", ""confidence"": 0.83125}, ""language_proficiency"": {""score"": 0.015625, ""level"": ""low"", ""confidence"": 0.784375}, ""emotional_state"": {""score"": 0.015625, ""level"": ""distressed"", ""confidence"": 0.8875}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
29,2,autonomous,victim,"Seller say iPhone 16 Pro Max. I see it on Carousell. I want buy, but now no phone. I just want my money back. Help!",2025-09-17T00:56:52.099028,qwen2.5:7b,gpt-4o-mini,5,2,,,,,,,,,
30,2,autonomous,police,"Thank you for providing that information. Based on your description, the scammer asked you to transfer money for an iPhone 16 Pro Max listed on Carousell. Let's summarize what we have so far and see if there’s anything else I can help with. Could you confirm if the seller mentioned any specific details about the phone or its condition that might be useful?",2025-09-17T00:57:33.119736,qwen2.5:7b,gpt-4o-mini,5,2,"{""scam_incident_date"": ""2025-06-22"", ""scam_type"": ""ECOMMERCE"", ""scam_approach_platform"": ""CAROUSELL"", ""scam_communication_platform"": ""CAROUSELL"", ""scam_transaction_type"": ""BANK TRANSFER"", ""scam_beneficiary_platform"": ""GXS"", ""scam_beneficiary_identifier"": ""63794026"", ""scam_contact_no"": """", ""scam_email"": """", ""scam_moniker"": ""alexa83"", ""scam_url_link"": """", ""scam_amount_lost"": 0.0, ""scam_incident_description"": ""On June 22, 2025, I bought an iPhone 16 Pro Max on Carousell from a seller named 'alexa83' and transferred money to their GXS account number 63794026 but did not receive the phone or any communication from the seller. The seller only asked for payment without providing additional details.""}",true,"{""scam_type"": ""ECOMMERCE"", ""scam_details"": [""scammer moniker"", ""transaction type: BANK TRANSFER"", ""beneficiary platform"", ""beneficiary identifier""]}",false,"{""tech_literacy"": {""score"": 0.0078125, ""level"": ""low"", ""confidence"": 0.765625}, ""language_proficiency"": {""score"": 0.0078125, ""level"": ""low"", ""confidence"": 0.7921875}, ""emotional_state"": {""score"": 0.0078125, ""level"": ""distressed"", ""confidence"": 0.89375}}","{""tech_literacy"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.6}, ""language_proficiency"": {""score"": 0.25, ""level"": ""low"", ""confidence"": 0.65}, ""emotional_state"": {""score"": 0.25, ""level"": ""distressed"", ""confidence"": 0.7}}",[],{},
31,2,autonomous,victim,"I no get more details. Seller just say it new, good condition. I no know what else. I just want my money back. Please help!",2025-09-17T00:57:35.107223,qwen2.5:7b,gpt-4o-mini,6,2,,,,,,,,,
